week_start_date,product_id,store_id,region,units_sold,revenue,promotion_flag,promotion_type,discount_pct
2026-02-02,BEV-010,STR-031,East,62,1841.4,True,Price Cut,0.1
2026-02-02,BEV-010,STR-032,West,56,1848.0,False,,0.0
2026-02-02,BEV-010,STR-033,North,73,2409.0,False,,0.0
2026-02-02,BEV-010,STR-034,South,65,2145.0,False,,0.0
2026-02-02,BEV-010,STR-035,East,52,1716.0,False,,0.0
2026-02-02,BEV-010,STR-036,West,61,2013.0,False,,0.0
2026-02-02,BEV-010,STR-037,North,55,1633.5,True,Price Cut,0.1
2026-02-02,BEV-010,STR-038,South,90,2970.0,False,,0.0
2026-02-02,BEV-010,STR-039,East,49,1536.15,True,Display,0.05
2026-02-02,BEV-010,STR-040,West,62,1841.4,True,Price Cut,0.1
2026-02-02,BEV-011,STR-001,North,41,2132.0,False,,0.0
2026-02-02,BEV-011,STR-002,South,72,3744.0,False,,0.0
2026-02-02,BEV-011,STR-003,East,60,3120.0,False,,0.0
2026-02-02,BEV-011,STR-004,West,50,2600.0,False,,0.0
2026-02-02,BEV-011,STR-005,North,57,2964.0,False,,0.0
2026-02-02,BEV-011,STR-006,South,84,4149.6,True,Display,0.05
2026-02-02,BEV-011,STR-007,East,60,2496.0,True,BOGO,0.2
2026-02-02,BEV-011,STR-008,West,60,3120.0,False,,0.0
2026-02-02,BEV-011,STR-009,North,36,1872.0,False,,0.0
2026-02-02,BEV-011,STR-010,South,99,4633.2,True,Price Cut,0.1
2026-02-02,BEV-011,STR-011,East,68,2828.8,True,BOGO,0.2
2026-02-02,BEV-011,STR-012,West,66,3088.8,True,Price Cut,0.1
2026-02-02,BEV-011,STR-013,North,48,2496.0,False,,0.0
2026-02-02,BEV-011,STR-014,South,107,5007.6,True,Price Cut,0.1
2026-02-02,BEV-011,STR-015,East,58,2714.4,True,Price Cut,0.1
2026-02-02,BEV-011,STR-016,West,72,3369.6,True,Price Cut,0.1
2026-02-02,BEV-011,STR-017,North,55,2574.0,True,Price Cut,0.1
2026-02-02,BEV-011,STR-018,South,101,4726.8,True,Price Cut,0.1
2026-02-02,BEV-011,STR-019,East,51,2652.0,False,,0.0
2026-02-02,BEV-011,STR-020,West,66,3260.4,True,Display,0.05
2026-02-02,BEV-011,STR-021,North,36,1872.0,False,,0.0
2026-02-02,BEV-011,STR-022,South,83,4316.0,False,,0.0
2026-02-02,BEV-011,STR-023,East,20,1040.0,False,,0.0
2026-02-02,BEV-011,STR-024,West,62,2740.4,True,Bundle,0.15
2026-02-02,BEV-011,STR-025,North,103,4284.8,True,BOGO,0.2
2026-02-02,BEV-011,STR-026,South,70,3640.0,False,,0.0
2026-02-02,BEV-011,STR-027,East,31,1612.0,False,,0.0
2026-02-02,BEV-011,STR-028,West,57,2964.0,False,,0.0
2026-02-02,BEV-011,STR-029,North,42,2074.8,True,Display,0.05
2026-02-02,BEV-011,STR-030,South,129,5366.4,True,BOGO,0.2
2026-02-02,BEV-011,STR-031,East,51,2519.4,True,Display,0.05
2026-02-02,BEV-011,STR-032,West,43,2236.0,False,,0.0
2026-02-02,BEV-011,STR-033,North,47,2444.0,False,,0.0
2026-02-02,BEV-011,STR-034,South,87,4524.0,False,,0.0
2026-02-02,BEV-011,STR-035,East,44,2288.0,False,,0.0
2026-02-02,BEV-011,STR-036,West,52,2704.0,False,,0.0
2026-02-02,BEV-011,STR-037,North,46,2392.0,False,,0.0
2026-02-02,BEV-011,STR-038,South,83,4316.0,False,,0.0
2026-02-02,BEV-011,STR-039,East,38,1976.0,False,,0.0
2026-02-02,BEV-011,STR-040,West,54,2808.0,False,,0.0
2026-02-02,BEV-012,STR-001,North,45,945.0,False,,0.0
2026-02-02,BEV-012,STR-002,South,78,1638.0,False,,0.0
2026-02-02,BEV-012,STR-003,East,40,714.0,True,Bundle,0.15
2026-02-02,BEV-012,STR-004,West,49,1029.0,False,,0.0
2026-02-02,BEV-012,STR-005,North,41,861.0,False,,0.0
2026-02-02,BEV-012,STR-006,South,68,1428.0,False,,0.0
2026-02-02,BEV-012,STR-007,East,42,882.0,False,,0.0
2026-02-02,BEV-012,STR-008,West,59,1177.05,True,Display,0.05
2026-02-02,BEV-012,STR-009,North,65,1296.75,True,Display,0.05
2026-02-02,BEV-012,STR-010,South,75,1575.0,False,,0.0
2026-02-02,BEV-012,STR-011,East,44,924.0,False,,0.0
2026-02-02,BEV-012,STR-012,West,55,1155.0,False,,0.0
2026-02-02,BEV-012,STR-013,North,54,1134.0,False,,0.0
2026-02-02,BEV-012,STR-014,South,71,1491.0,False,,0.0
2026-02-02,BEV-012,STR-015,East,41,861.0,False,,0.0
2026-02-02,BEV-012,STR-016,West,53,1113.0,False,,0.0
2026-02-02,BEV-012,STR-017,North,50,1050.0,False,,0.0
2026-02-02,BEV-012,STR-018,South,59,1239.0,False,,0.0
2026-02-02,BEV-012,STR-019,East,41,861.0,False,,0.0
2026-02-02,BEV-012,STR-020,West,72,1512.0,False,,0.0
2026-02-02,BEV-012,STR-021,North,46,966.0,False,,0.0
2026-02-02,BEV-012,STR-022,South,72,1512.0,False,,0.0
2026-02-02,BEV-012,STR-023,East,49,977.55,True,Display,0.05
2026-02-02,BEV-012,STR-024,West,68,1285.2,True,Price Cut,0.1
2026-02-02,BEV-012,STR-025,North,61,1281.0,False,,0.0
2026-02-02,BEV-012,STR-026,South,91,1719.9,True,Price Cut,0.1
2026-02-02,BEV-012,STR-027,East,47,987.0,False,,0.0
2026-02-02,BEV-012,STR-028,West,70,1323.0,True,Price Cut,0.1
2026-02-02,BEV-012,STR-029,North,48,1008.0,False,,0.0
2026-02-02,BEV-012,STR-030,South,83,1743.0,False,,0.0
2026-02-02,BEV-012,STR-031,East,50,1050.0,False,,0.0
2026-02-02,BEV-012,STR-032,West,58,1218.0,False,,0.0
2026-02-02,BEV-012,STR-033,North,38,798.0,False,,0.0
2026-02-02,BEV-012,STR-034,South,88,1848.0,False,,0.0
2026-02-02,BEV-012,STR-035,East,39,819.0,False,,0.0
2026-02-02,BEV-012,STR-036,West,50,1050.0,False,,0.0
2026-02-02,BEV-012,STR-037,North,50,1050.0,False,,0.0
2026-02-02,BEV-012,STR-038,South,78,1638.0,False,,0.0
2026-02-02,BEV-012,STR-039,East,51,1071.0,False,,0.0
2026-02-02,BEV-012,STR-040,West,64,1209.6,True,Price Cut,0.1
2026-02-02,BEV-013,STR-001,North,53,1696.0,False,,0.0
2026-02-02,BEV-013,STR-002,South,76,2432.0,False,,0.0
2026-02-02,BEV-013,STR-003,East,47,1428.8,True,Display,0.05
2026-02-02,BEV-013,STR-004,West,62,1984.0,False,,0.0
2026-02-02,BEV-013,STR-005,North,90,2592.0,True,Price Cut,0.1
2026-02-02,BEV-013,STR-006,South,71,2272.0,False,,0.0
2026-02-02,BEV-013,STR-007,East,76,2188.8,True,Price Cut,0.1
2026-02-02,BEV-013,STR-008,West,67,1929.6,True,Price Cut,0.1
2026-02-02,BEV-013,STR-009,North,77,2464.0,False,,0.0
2026-02-02,BEV-013,STR-010,South,90,2736.0,True,Display,0.05
2026-02-02,BEV-013,STR-011,East,57,1641.6,True,Price Cut,0.1
2026-02-02,BEV-013,STR-012,West,58,1856.0,False,,0.0
2026-02-02,BEV-013,STR-013,North,77,2464.0,False,,0.0
2026-02-02,BEV-013,STR-014,South,90,2880.0,False,,0.0
2026-02-02,BEV-013,STR-015,East,48,1536.0,False,,0.0
2026-02-02,BEV-013,STR-016,West,59,1604.8,True,Bundle,0.15
2026-02-02,BEV-013,STR-017,North,78,2246.4,True,Price Cut,0.1
2026-02-02,BEV-013,STR-018,South,83,2656.0,False,,0.0
2026-02-02,BEV-013,STR-019,East,55,1672.0,True,Display,0.05
2026-02-02,BEV-013,STR-020,West,60,1632.0,True,Bundle,0.15
2026-02-02,BEV-013,STR-021,North,75,2400.0,False,,0.0
2026-02-02,BEV-013,STR-022,South,106,3222.4,True,Display,0.05
2026-02-02,BEV-013,STR-023,East,30,960.0,False,,0.0
2026-02-02,BEV-013,STR-024,West,76,1945.6,True,BOGO,0.2
2026-02-02,BEV-013,STR-025,North,63,2016.0,False,,0.0
2026-02-02,BEV-013,STR-026,South,83,2656.0,False,,0.0
2026-02-02,BEV-013,STR-027,East,62,1587.2,True,BOGO,0.2
2026-02-02,BEV-013,STR-028,West,78,2246.4,True,Price Cut,0.1
2026-02-02,BEV-013,STR-029,North,88,2534.4,True,Price Cut,0.1
2026-02-02,BEV-013,STR-030,South,100,2720.0,True,Bundle,0.15
2026-02-02,BEV-013,STR-031,East,53,1356.8,True,BOGO,0.2
2026-02-02,BEV-013,STR-032,West,71,1817.6,True,BOGO,0.2
2026-02-02,BEV-013,STR-033,North,67,2144.0,False,,0.0
2026-02-02,BEV-013,STR-034,South,58,1856.0,False,,0.0
2026-02-02,BEV-013,STR-035,East,62,1785.6,True,Price Cut,0.1
2026-02-02,BEV-013,STR-036,West,48,1536.0,False,,0.0
2026-02-02,BEV-013,STR-037,North,97,3104.0,False,,0.0
2026-02-02,BEV-013,STR-038,South,103,3296.0,False,,0.0
2026-02-02,BEV-013,STR-039,East,38,1216.0,False,,0.0
2026-02-02,BEV-013,STR-040,West,48,1536.0,False,,0.0
2026-02-02,BEV-014,STR-001,North,94,5160.6,True,Price Cut,0.1
2026-02-02,BEV-014,STR-002,South,109,6316.55,True,Display,0.05
2026-02-02,BEV-014,STR-003,East,35,1921.5,True,Price Cut,0.1
2026-02-02,BEV-014,STR-004,West,32,1952.0,False,,0.0
2026-02-02,BEV-014,STR-005,North,78,4282.2,True,Price Cut,0.1
2026-02-02,BEV-014,STR-006,South,85,5185.0,False,,0.0
2026-02-02,BEV-014,STR-007,East,44,2684.0,False,,0.0
2026-02-02,BEV-014,STR-008,West,68,3940.6,True,Display,0.05
2026-02-02,BEV-014,STR-009,North,69,3577.65,True,Bundle,0.15
2026-02-02,BEV-014,STR-010,South,112,5465.6,True,BOGO,0.2
2026-02-02,BEV-014,STR-011,East,48,2928.0,False,,0.0
2026-02-02,BEV-014,STR-012,West,56,3074.4,True,Price Cut,0.1
2026-02-02,BEV-014,STR-013,North,44,2684.0,False,,0.0
2026-02-02,BEV-014,STR-014,South,93,5389.35,True,Display,0.05
2026-02-02,BEV-014,STR-015,East,59,3239.1,True,Price Cut,0.1
2026-02-02,BEV-014,STR-016,West,83,4050.4,True,BOGO,0.2
2026-02-02,BEV-014,STR-017,North,60,3660.0,False,,0.0
2026-02-02,BEV-014,STR-018,South,134,6539.2,True,BOGO,0.2
2026-02-02,BEV-014,STR-019,East,36,2196.0,False,,0.0
2026-02-02,BEV-014,STR-020,West,36,2196.0,False,,0.0
2026-02-02,BEV-014,STR-021,North,57,3477.0,False,,0.0
2026-02-02,BEV-014,STR-022,South,85,5185.0,False,,0.0
2026-02-02,BEV-014,STR-023,East,43,2623.0,False,,0.0
2026-02-02,BEV-014,STR-024,West,66,3623.4,True,Price Cut,0.1
2026-02-02,BEV-014,STR-025,North,55,3355.0,False,,0.0
2026-02-02,BEV-014,STR-026,South,102,5599.8,True,Price Cut,0.1
2026-02-02,BEV-014,STR-027,East,18,1098.0,False,,0.0
2026-02-02,BEV-014,STR-028,West,51,3111.0,False,,0.0
2026-02-02,BEV-014,STR-029,North,79,4819.0,False,,0.0
2026-02-02,BEV-014,STR-030,South,89,4886.1,True,Price Cut,0.1
2026-02-02,BEV-014,STR-031,East,46,2525.4,True,Price Cut,0.1
2026-02-02,BEV-014,STR-032,West,53,3233.0,False,,0.0
2026-02-02,BEV-014,STR-033,North,123,6002.4,True,BOGO,0.2
2026-02-02,BEV-014,STR-034,South,75,4575.0,False,,0.0
2026-02-02,BEV-014,STR-035,East,33,2013.0,False,,0.0
2026-02-02,BEV-014,STR-036,West,30,1830.0,False,,0.0
2026-02-02,BEV-014,STR-037,North,82,4251.7,True,Bundle,0.15
2026-02-02,BEV-014,STR-038,South,124,6807.6,True,Price Cut,0.1
2026-02-02,BEV-014,STR-039,East,42,2562.0,False,,0.0
2026-02-02,BEV-014,STR-040,West,57,3303.15,True,Display,0.05
2026-02-02,BEV-015,STR-001,North,68,3672.0,False,,0.0
2026-02-02,BEV-015,STR-002,South,79,4266.0,False,,0.0
2026-02-02,BEV-015,STR-003,East,43,2089.8,True,Price Cut,0.1
2026-02-02,BEV-015,STR-004,West,93,4017.6,True,BOGO,0.2
2026-02-02,BEV-015,STR-005,North,67,3618.0,False,,0.0
2026-02-02,BEV-015,STR-006,South,80,4320.0,False,,0.0
2026-02-02,BEV-015,STR-007,East,30,1620.0,False,,0.0
2026-02-02,BEV-015,STR-008,West,63,3402.0,False,,0.0
2026-02-02,BEV-015,STR-009,North,71,3834.0,False,,0.0
2026-02-02,BEV-015,STR-010,South,98,4762.8,True,Price Cut,0.1
2026-02-02,BEV-015,STR-011,East,50,2700.0,False,,0.0
2026-02-02,BEV-015,STR-012,West,45,2430.0,False,,0.0
2026-02-02,BEV-015,STR-013,North,57,3078.0,False,,0.0
2026-02-02,BEV-015,STR-014,South,72,3888.0,False,,0.0
2026-02-02,BEV-015,STR-015,East,28,1436.4,True,Display,0.05
2026-02-02,BEV-015,STR-016,West,54,2916.0,False,,0.0
2026-02-02,BEV-015,STR-017,North,46,2484.0,False,,0.0
2026-02-02,BEV-015,STR-018,South,67,3618.0,False,,0.0
2026-02-02,BEV-015,STR-019,East,31,1506.6,True,Price Cut,0.1
2026-02-02,BEV-015,STR-020,West,56,2872.8,True,Display,0.05
2026-02-02,BEV-015,STR-021,North,82,3985.2,True,Price Cut,0.1
2026-02-02,BEV-015,STR-022,South,132,5702.4,True,BOGO,0.2
2026-02-02,BEV-015,STR-023,East,57,2462.4,True,BOGO,0.2
2026-02-02,BEV-015,STR-024,West,73,3153.6,True,BOGO,0.2
2026-02-02,BEV-015,STR-025,North,69,3726.0,False,,0.0
2026-02-02,BEV-015,STR-026,South,130,5616.0,True,BOGO,0.2
2026-02-02,BEV-015,STR-027,East,43,2322.0,False,,0.0
2026-02-02,BEV-015,STR-028,West,41,2214.0,False,,0.0
2026-02-02,BEV-015,STR-029,North,66,3564.0,False,,0.0
2026-02-02,BEV-015,STR-030,South,93,5022.0,False,,0.0
2026-02-02,BEV-015,STR-031,East,57,2770.2,True,Price Cut,0.1
2026-02-02,BEV-015,STR-032,West,80,3456.0,True,BOGO,0.2
2026-02-02,BEV-015,STR-033,North,113,4881.6,True,BOGO,0.2
2026-02-02,BEV-015,STR-034,South,77,4158.0,False,,0.0
2026-02-02,BEV-015,STR-035,East,40,2160.0,False,,0.0
2026-02-02,BEV-015,STR-036,West,46,2484.0,False,,0.0
2026-02-02,BEV-015,STR-037,North,63,3402.0,False,,0.0
2026-02-02,BEV-015,STR-038,South,82,4428.0,False,,0.0
2026-02-02,BEV-015,STR-039,East,42,2041.2,True,Price Cut,0.1
2026-02-02,BEV-015,STR-040,West,39,2106.0,False,,0.0
2026-02-02,BEV-016,STR-001,North,51,1734.0,False,,0.0
2026-02-02,BEV-016,STR-002,South,75,2422.5,True,Display,0.05
2026-02-02,BEV-016,STR-003,East,27,918.0,False,,0.0
2026-02-02,BEV-016,STR-004,West,51,1734.0,False,,0.0
2026-02-02,BEV-016,STR-005,North,72,2080.8,True,Bundle,0.15
2026-02-02,BEV-016,STR-006,South,85,2890.0,False,,0.0
2026-02-02,BEV-016,STR-007,East,40,1360.0,False,,0.0
2026-02-02,BEV-016,STR-008,West,42,1213.8,True,Bundle,0.15
2026-02-02,BEV-016,STR-009,North,71,2414.0,False,,0.0
2026-02-02,BEV-016,STR-010,South,88,2992.0,False,,0.0
2026-02-02,BEV-016,STR-011,East,42,1285.2,True,Price Cut,0.1
2026-02-02,BEV-016,STR-012,West,89,2420.8,True,BOGO,0.2
2026-02-02,BEV-016,STR-013,North,56,1904.0,False,,0.0
2026-02-02,BEV-016,STR-014,South,80,2720.0,False,,0.0
2026-02-02,BEV-016,STR-015,East,27,918.0,False,,0.0
2026-02-02,BEV-016,STR-016,West,32,1088.0,False,,0.0
2026-02-02,BEV-016,STR-017,North,80,2448.0,True,Price Cut,0.1
2026-02-02,BEV-016,STR-018,South,102,3121.2,True,Price Cut,0.1
2026-02-02,BEV-016,STR-019,East,36,1224.0,False,,0.0
2026-02-02,BEV-016,STR-020,West,73,1985.6,True,BOGO,0.2
2026-02-02,BEV-016,STR-021,North,61,2074.0,False,,0.0
2026-02-02,BEV-016,STR-022,South,94,3036.2,True,Display,0.05
2026-02-02,BEV-016,STR-023,East,67,1822.4,True,BOGO,0.2
2026-02-02,BEV-016,STR-024,West,51,1734.0,False,,0.0
2026-02-02,BEV-016,STR-025,North,77,2356.2,True,Price Cut,0.1
2026-02-02,BEV-016,STR-026,South,91,3094.0,False,,0.0
2026-02-02,BEV-016,STR-027,East,34,1098.2,True,Display,0.05
2026-02-02,BEV-016,STR-028,West,69,2111.4,True,Price Cut,0.1
2026-02-02,BEV-016,STR-029,North,76,2584.0,False,,0.0
2026-02-02,BEV-016,STR-030,South,84,2856.0,False,,0.0
2026-02-02,BEV-016,STR-031,East,37,1258.0,False,,0.0
2026-02-02,BEV-016,STR-032,West,44,1496.0,False,,0.0
2026-02-02,BEV-016,STR-033,North,94,2876.4,True,Price Cut,0.1
2026-02-02,BEV-016,STR-034,South,65,2210.0,False,,0.0
2026-02-02,BEV-016,STR-035,East,58,1577.6,True,BOGO,0.2
2026-02-02,BEV-016,STR-036,West,81,2203.2,True,BOGO,0.2
2026-02-02,BEV-016,STR-037,North,77,2618.0,False,,0.0
2026-02-02,BEV-016,STR-038,South,83,2822.0,False,,0.0
2026-02-02,BEV-016,STR-039,East,30,1020.0,False,,0.0
2026-02-02,BEV-016,STR-040,West,46,1564.0,False,,0.0
2026-02-02,BEV-017,STR-001,North,43,2451.0,False,,0.0
2026-02-02,BEV-017,STR-002,South,72,4104.0,False,,0.0
2026-02-02,BEV-017,STR-003,East,49,2793.0,False,,0.0
2026-02-02,BEV-017,STR-004,West,36,2052.0,False,,0.0
2026-02-02,BEV-017,STR-005,North,66,3762.0,False,,0.0
2026-02-02,BEV-017,STR-006,South,100,5415.0,True,Display,0.05
2026-02-02,BEV-017,STR-007,East,78,3556.8,True,BOGO,0.2
2026-02-02,BEV-017,STR-008,West,45,2565.0,False,,0.0
2026-02-02,BEV-017,STR-009,North,63,3231.9,True,Price Cut,0.1
2026-02-02,BEV-017,STR-010,South,65,3705.0,False,,0.0
2026-02-02,BEV-017,STR-011,East,34,1938.0,False,,0.0
2026-02-02,BEV-017,STR-012,West,54,3078.0,False,,0.0
2026-02-02,BEV-017,STR-013,North,62,3534.0,False,,0.0
2026-02-02,BEV-017,STR-014,South,68,3876.0,False,,0.0
2026-02-02,BEV-017,STR-015,East,36,2052.0,False,,0.0
2026-02-02,BEV-017,STR-016,West,60,2907.0,True,Bundle,0.15
2026-02-02,BEV-017,STR-017,North,71,3237.6,True,BOGO,0.2
2026-02-02,BEV-017,STR-018,South,141,6429.6,True,BOGO,0.2
2026-02-02,BEV-017,STR-019,East,32,1824.0,False,,0.0
2026-02-02,BEV-017,STR-020,West,63,3231.9,True,Price Cut,0.1
2026-02-02,BEV-017,STR-021,North,45,2565.0,False,,0.0
2026-02-02,BEV-017,STR-022,South,72,4104.0,False,,0.0
2026-02-02,BEV-017,STR-023,East,39,2223.0,False,,0.0
2026-02-02,BEV-017,STR-024,West,47,2679.0,False,,0.0
2026-02-02,BEV-017,STR-025,North,46,2622.0,False,,0.0
2026-02-02,BEV-017,STR-026,South,96,4924.8,True,Price Cut,0.1
2026-02-02,BEV-017,STR-027,East,71,3237.6,True,BOGO,0.2
2026-02-02,BEV-017,STR-028,West,66,3762.0,False,,0.0
2026-02-02,BEV-017,STR-029,North,51,2907.0,False,,0.0
2026-02-02,BEV-017,STR-030,South,89,5073.0,False,,0.0
2026-02-02,BEV-017,STR-031,East,26,1482.0,False,,0.0
2026-02-02,BEV-017,STR-032,West,51,2907.0,False,,0.0
2026-02-02,BEV-017,STR-033,North,54,2770.2,True,Price Cut,0.1
2026-02-02,BEV-017,STR-034,South,85,4118.25,True,Bundle,0.15
2026-02-02,BEV-017,STR-035,East,44,2257.2,True,Price Cut,0.1
2026-02-02,BEV-017,STR-036,West,74,3585.3,True,Bundle,0.15
2026-02-02,BEV-017,STR-037,North,59,3363.0,False,,0.0
2026-02-02,BEV-017,STR-038,South,82,4674.0,False,,0.0
2026-02-02,BEV-017,STR-039,East,24,1368.0,False,,0.0
2026-02-02,BEV-017,STR-040,West,60,2907.0,True,Bundle,0.15
2026-02-02,BEV-018,STR-001,North,68,4345.2,True,Price Cut,0.1
2026-02-02,BEV-018,STR-002,South,81,5751.0,False,,0.0
2026-02-02,BEV-018,STR-003,East,33,2108.7,True,Price Cut,0.1
2026-02-02,BEV-018,STR-004,West,56,3578.4,True,Price Cut,0.1
2026-02-02,BEV-018,STR-005,North,49,3479.0,False,,0.0
2026-02-02,BEV-018,STR-006,South,85,6035.0,False,,0.0
2026-02-02,BEV-018,STR-007,East,18,1278.0,False,,0.0
2026-02-02,BEV-018,STR-008,West,48,3408.0,False,,0.0
2026-02-02,BEV-018,STR-009,North,51,3621.0,False,,0.0
2026-02-02,BEV-018,STR-010,South,100,6745.0,True,Display,0.05
2026-02-02,BEV-018,STR-011,East,46,3266.0,False,,0.0
2026-02-02,BEV-018,STR-012,West,63,4249.35,True,Display,0.05
2026-02-02,BEV-018,STR-013,North,77,4373.6,True,BOGO,0.2
2026-02-02,BEV-018,STR-014,South,60,4260.0,False,,0.0
2026-02-02,BEV-018,STR-015,East,46,2776.1,True,Bundle,0.15
2026-02-02,BEV-018,STR-016,West,75,4792.5,True,Price Cut,0.1
2026-02-02,BEV-018,STR-017,North,63,4473.0,False,,0.0
2026-02-02,BEV-018,STR-018,South,87,6177.0,False,,0.0
2026-02-02,BEV-018,STR-019,East,56,3578.4,True,Price Cut,0.1
2026-02-02,BEV-018,STR-020,West,53,3763.0,False,,0.0
2026-02-02,BEV-018,STR-021,North,44,3124.0,False,,0.0
2026-02-02,BEV-018,STR-022,South,134,7611.2,True,BOGO,0.2
2026-02-02,BEV-018,STR-023,East,56,3976.0,False,,0.0
2026-02-02,BEV-018,STR-024,West,53,3198.55,True,Bundle,0.15
2026-02-02,BEV-018,STR-025,North,66,4686.0,False,,0.0
2026-02-02,BEV-018,STR-026,South,76,5396.0,False,,0.0
2026-02-02,BEV-018,STR-027,East,53,3763.0,False,,0.0
2026-02-02,BEV-018,STR-028,West,43,2900.35,True,Display,0.05
2026-02-02,BEV-018,STR-029,North,70,4473.0,True,Price Cut,0.1
2026-02-02,BEV-018,STR-030,South,128,7270.4,True,BOGO,0.2
2026-02-02,BEV-018,STR-031,East,25,1775.0,False,,0.0
2026-02-02,BEV-018,STR-032,West,52,3692.0,False,,0.0
2026-02-02,BEV-018,STR-033,North,60,4260.0,False,,0.0
2026-02-02,BEV-018,STR-034,South,91,5491.85,True,Bundle,0.15
2026-02-02,BEV-018,STR-035,East,31,2090.95,True,Display,0.05
2026-02-02,BEV-018,STR-036,West,84,4771.2,True,BOGO,0.2
2026-02-02,BEV-018,STR-037,North,49,3479.0,False,,0.0
2026-02-02,BEV-018,STR-038,South,109,6965.1,True,Price Cut,0.1
2026-02-02,BEV-018,STR-039,East,49,3479.0,False,,0.0
2026-02-02,BEV-018,STR-040,West,56,3777.2,True,Display,0.05
2026-02-02,BEV-019,STR-001,North,68,4624.0,False,,0.0
2026-02-02,BEV-019,STR-002,South,82,5576.0,False,,0.0
2026-02-02,BEV-019,STR-003,East,46,2658.8,True,Bundle,0.15
2026-02-02,BEV-019,STR-004,West,48,2937.6,True,Price Cut,0.1
2026-02-02,BEV-019,STR-005,North,47,3196.0,False,,0.0
2026-02-02,BEV-019,STR-006,South,76,5168.0,False,,0.0
2026-02-02,BEV-019,STR-007,East,61,3733.2,True,Price Cut,0.1
2026-02-02,BEV-019,STR-008,West,54,3672.0,False,,0.0
2026-02-02,BEV-019,STR-009,North,50,2890.0,True,Bundle,0.15
2026-02-02,BEV-019,STR-010,South,81,5508.0,False,,0.0
2026-02-02,BEV-019,STR-011,East,46,3128.0,False,,0.0
2026-02-02,BEV-019,STR-012,West,80,4896.0,True,Price Cut,0.1
2026-02-02,BEV-019,STR-013,North,58,3944.0,False,,0.0
2026-02-02,BEV-019,STR-014,South,143,7779.2,True,BOGO,0.2
2026-02-02,BEV-019,STR-015,East,50,2890.0,True,Bundle,0.15
2026-02-02,BEV-019,STR-016,West,61,3940.6,True,Display,0.05
2026-02-02,BEV-019,STR-017,North,62,4216.0,False,,0.0
2026-02-02,BEV-019,STR-018,South,66,4488.0,False,,0.0
2026-02-02,BEV-019,STR-019,East,36,2448.0,False,,0.0
2026-02-02,BEV-019,STR-020,West,57,3488.4,True,Price Cut,0.1
2026-02-02,BEV-019,STR-021,North,61,3940.6,True,Display,0.05
2026-02-02,BEV-019,STR-022,South,112,6473.6,True,Bundle,0.15
2026-02-02,BEV-019,STR-023,East,34,2312.0,False,,0.0
2026-02-02,BEV-019,STR-024,West,33,2131.8,True,Display,0.05
2026-02-02,BEV-019,STR-025,North,60,3672.0,True,Price Cut,0.1
2026-02-02,BEV-019,STR-026,South,89,6052.0,False,,0.0
2026-02-02,BEV-019,STR-027,East,45,3060.0,False,,0.0
2026-02-02,BEV-019,STR-028,West,61,3940.6,True,Display,0.05
2026-02-02,BEV-019,STR-029,North,82,4460.8,True,BOGO,0.2
2026-02-02,BEV-019,STR-030,South,67,4556.0,False,,0.0
2026-02-02,BEV-019,STR-031,East,55,3179.0,True,Bundle,0.15
2026-02-02,BEV-019,STR-032,West,41,2788.0,False,,0.0
2026-02-02,BEV-019,STR-033,North,71,4828.0,False,,0.0
2026-02-02,BEV-019,STR-034,South,85,5780.0,False,,0.0
2026-02-02,BEV-019,STR-035,East,34,2312.0,False,,0.0
2026-02-02,BEV-019,STR-036,West,58,3549.6,True,Price Cut,0.1
2026-02-02,BEV-019,STR-037,North,49,3332.0,False,,0.0
2026-02-02,BEV-019,STR-038,South,133,7235.2,True,BOGO,0.2
2026-02-02,BEV-019,STR-039,East,79,4297.6,True,BOGO,0.2
2026-02-02,BEV-019,STR-040,West,51,3468.0,False,,0.0
2026-02-02,BEV-020,STR-001,North,42,2688.0,False,,0.0
2026-02-02,BEV-020,STR-002,South,122,7027.2,True,Price Cut,0.1
2026-02-02,BEV-020,STR-003,East,68,3481.6,True,BOGO,0.2
2026-02-02,BEV-020,STR-004,West,57,3648.0,False,,0.0
2026-02-02,BEV-020,STR-005,North,56,3046.4,True,Bundle,0.15
2026-02-02,BEV-020,STR-006,South,95,5776.0,True,Display,0.05
2026-02-02,BEV-020,STR-007,East,43,2752.0,False,,0.0
2026-02-02,BEV-020,STR-008,West,31,1984.0,False,,0.0
2026-02-02,BEV-020,STR-009,North,105,5376.0,True,BOGO,0.2
2026-02-02,BEV-020,STR-010,South,104,6323.2,True,Display,0.05
2026-02-02,BEV-020,STR-011,East,36,2304.0,False,,0.0
2026-02-02,BEV-020,STR-012,West,38,2432.0,False,,0.0
2026-02-02,BEV-020,STR-013,North,53,3392.0,False,,0.0
2026-02-02,BEV-020,STR-014,South,80,5120.0,False,,0.0
2026-02-02,BEV-020,STR-015,East,49,2979.2,True,Display,0.05
2026-02-02,BEV-020,STR-016,West,51,3264.0,False,,0.0
2026-02-02,BEV-020,STR-017,North,67,3644.8,True,Bundle,0.15
2026-02-02,BEV-020,STR-018,South,150,7680.0,True,BOGO,0.2
2026-02-02,BEV-020,STR-019,East,57,3283.2,True,Price Cut,0.1
2026-02-02,BEV-020,STR-020,West,39,2496.0,False,,0.0
2026-02-02,BEV-020,STR-021,North,78,4492.8,True,Price Cut,0.1
